word	length	score	band	rarity	unique_ratio	repetition_ratio	unpredictability	shortness
comparateur	11	-0.499083	easy	2.828174	0.818182	0.181818	2.173289	0.090909
recevoir	8	-0.499296	easy	2.762425	0.750000	0.250000	2.417702	0.125000
habitation	10	-0.499497	easy	3.016370	0.700000	0.300000	2.209549	0.100000
reportage	9	-0.500533	easy	2.792074	0.777778	0.222222	2.309955	0.111111
justement	9	-0.500616	easy	2.923870	0.777778	0.222222	2.021510	0.111111
secrétaire	10	-0.502932	easy	2.688604	0.800000	0.200000	2.499975	0.100000
assemblage	10	-0.503220	easy	2.946806	0.700000	0.300000	2.356363	0.100000
broderie	8	-0.505331	easy	2.797251	0.750000	0.250000	2.332811	0.125000
peintre	7	-0.505643	easy	2.573700	0.857143	0.142857	2.271881	0.142857
augmentation	12	-0.506410	easy	2.836230	0.750000	0.250000	2.474070	0.083333
consommateur	12	-0.507388	easy	2.828541	0.833333	0.166667	2.138094	0.083333
inscription	11	-0.508106	easy	2.789069	0.727273	0.272727	2.629159	0.090909
raisonnable	11	-0.509203	easy	2.770817	0.818182	0.181818	2.284176	0.090909
scientifique	12	-0.509987	easy	2.929524	0.750000	0.250000	2.264816	0.083333
courtier	8	-0.511142	easy	2.696261	0.875000	0.125000	2.018284	0.125000
accouchement	12	-0.511498	easy	2.951026	0.750000	0.250000	2.215598	0.083333
détendre	8	-0.511728	easy	2.798815	0.750000	0.250000	2.320165	0.125000
instance	8	-0.511959	easy	2.626326	0.875000	0.125000	2.170100	0.125000
terrible	8	-0.512016	easy	2.738156	0.750000	0.250000	2.452452	0.125000
manipulation	12	-0.512360	easy	2.841593	0.750000	0.250000	2.453758	0.083333
passeport	9	-0.513111	easy	2.749739	0.777778	0.222222	2.384434	0.111111
million	7	-0.513176	easy	2.878151	0.714286	0.285714	2.197360	0.142857
lecture	7	-0.514127	easy	2.625447	0.857143	0.142857	2.146445	0.142857
aventure	8	-0.515141	easy	2.693213	0.875000	0.125000	2.019187	0.125000
taille	6	-0.515513	easy	2.621941	0.833333	0.166667	2.122177	0.166667
bouteille	9	-0.515896	easy	2.808034	0.777778	0.222222	2.252890	0.111111
mouvement	9	-0.515907	easy	2.907918	0.777778	0.222222	2.034361	0.111111
ceinture	8	-0.516001	easy	2.591403	0.875000	0.125000	2.240674	0.125000
redoute	7	-0.517031	easy	2.604900	0.857143	0.142857	2.187208	0.142857
feuille	7	-0.518046	easy	2.818902	0.714286	0.285714	2.319956	0.142857
annuaire	8	-0.518254	easy	2.580117	0.750000	0.250000	2.789197	0.125000
activement	10	-0.518279	easy	2.810273	0.800000	0.200000	2.211673	0.100000
parlement	9	-0.518613	easy	2.714480	0.888889	0.111111	1.985119	0.111111
correct	7	-0.519239	easy	2.758800	0.714286	0.285714	2.449721	0.142857
information	11	-0.520817	easy	2.910997	0.727273	0.272727	2.344093	0.090909
confirmation	12	-0.520932	easy	2.942388	0.750000	0.250000	2.220891	0.083333
conversion	10	-0.524801	easy	2.817755	0.800000	0.200000	2.185901	0.100000
patience	8	-0.525016	easy	2.654837	0.875000	0.125000	2.088903	0.125000
parcourir	9	-0.525132	easy	2.850654	0.777778	0.222222	2.146334	0.111111
processus	9	-0.525143	easy	2.751406	0.777778	0.222222	2.363438	0.111111
leader	6	-0.525200	easy	2.561159	0.833333	0.166667	2.241181	0.166667
réparer	7	-0.525534	easy	2.844591	0.714286	0.285714	2.252959	0.142857
grossiste	9	-0.525593	easy	2.750138	0.777778	0.222222	2.365565	0.111111
installer	9	-0.526156	easy	2.621618	0.888889	0.111111	2.177394	0.111111
peuple	6	-0.527102	easy	2.789860	0.666667	0.333333	2.440890	0.166667
conséquence	11	-0.527817	easy	2.990394	0.727273	0.272727	2.160306	0.090909
certificat	10	-0.528011	easy	2.876167	0.700000	0.300000	2.475152	0.100000
radiateur	9	-0.528829	easy	2.657236	0.777778	0.222222	2.564137	0.111111
recours	7	-0.529789	easy	2.688371	0.857143	0.142857	1.986204	0.142857
aspirateur	10	-0.529992	easy	2.667736	0.800000	0.200000	2.506610	0.100000
loisirs	7	-0.530684	easy	2.682489	0.714286	0.285714	2.600159	0.142857
chaussure	9	-0.530779	easy	2.875689	0.777778	0.222222	2.083422	0.111111
comprendre	10	-0.530818	easy	2.825567	0.800000	0.200000	2.160137	0.100000
quelque	7	-0.534643	easy	3.201366	0.571429	0.428571	2.061698	0.142857
exactement	10	-0.535257	easy	2.865735	0.700000	0.300000	2.487528	0.100000
informations	12	-0.535813	easy	2.881259	0.750000	0.250000	2.333167	0.083333
mercredi	8	-0.536577	easy	2.741964	0.750000	0.250000	2.408709	0.125000
paiement	8	-0.536862	easy	2.684328	0.875000	0.125000	2.007305	0.125000
pratiquement	12	-0.537723	easy	2.880753	0.833333	0.166667	1.980131	0.083333
chouette	8	-0.539165	easy	2.842565	0.750000	0.250000	2.184896	0.125000
lequel	6	-0.542313	easy	2.929412	0.666667	0.333333	2.113665	0.166667
vendredi	8	-0.542556	easy	2.820748	0.750000	0.250000	2.227733	0.125000
pendentif	9	-0.543471	easy	2.854319	0.777778	0.222222	2.111874	0.111111
canadien	8	-0.543758	easy	2.705582	0.750000	0.250000	2.477947	0.125000
situation	9	-0.543781	easy	2.681204	0.777778	0.222222	2.490146	0.111111
paragraphe	10	-0.544026	easy	3.081127	0.600000	0.400000	2.425342	0.100000
protection	10	-0.544956	easy	2.763577	0.800000	0.200000	2.275366	0.100000
secrétariat	11	-0.546158	easy	2.743796	0.727273	0.272727	2.673336	0.090909
milliers	8	-0.547573	easy	2.729715	0.750000	0.250000	2.419651	0.125000
business	8	-0.548435	easy	2.783946	0.750000	0.250000	2.299768	0.125000
consommer	9	-0.548671	easy	2.864042	0.777778	0.222222	2.083103	0.111111
isolement	9	-0.550245	easy	2.634806	0.888889	0.111111	2.113812	0.111111
simplement	10	-0.550423	easy	2.791101	0.800000	0.200000	2.207269	0.100000
alimenter	9	-0.551448	easy	2.620090	0.888889	0.111111	2.144271	0.111111
élimination	11	-0.553120	easy	2.881446	0.727273	0.272727	2.362166	0.090909
conférence	10	-0.553155	easy	2.959810	0.700000	0.300000	2.255915	0.100000
conversation	12	-0.553882	easy	2.786000	0.833333	0.166667	2.164121	0.083333
diminution	10	-0.556320	easy	2.841688	0.700000	0.300000	2.509764	0.100000
sonore	6	-0.556785	easy	2.573574	0.833333	0.166667	2.168479	0.166667
croissance	10	-0.556801	easy	2.697893	0.800000	0.200000	2.401982	0.100000
initial	7	-0.557734	easy	2.680076	0.714286	0.285714	2.566436	0.142857
guerre	6	-0.559271	easy	2.748658	0.666667	0.333333	2.484643	0.166667
bataille	8	-0.559697	easy	2.844838	0.750000	0.250000	2.150319	0.125000
faillite	8	-0.561710	easy	2.843862	0.750000	0.250000	2.149552	0.125000
secondaire	10	-0.562102	easy	2.637177	0.900000	0.100000	2.105499	0.100000
conservation	12	-0.562860	easy	2.786000	0.833333	0.166667	2.151176	0.083333
motivation	10	-0.563281	easy	2.915191	0.700000	0.300000	2.338927	0.100000
résistant	9	-0.564074	easy	2.768715	0.777778	0.222222	2.269441	0.111111
nourrir	7	-0.564284	easy	2.708765	0.714286	0.285714	2.494230	0.142857
diesel	6	-0.564532	easy	2.554003	0.833333	0.166667	2.200123	0.166667
patient	7	-0.564781	easy	2.666197	0.857143	0.142857	1.984260	0.142857
amener	6	-0.565261	easy	2.555535	0.833333	0.166667	2.195721	0.166667
amende	6	-0.567703	easy	2.660150	0.833333	0.166667	1.963335	0.166667
collectivité	12	-0.569771	easy	2.994488	0.666667	0.333333	2.387881	0.083333
contenir	8	-0.571886	easy	2.666409	0.875000	0.125000	1.996005	0.125000
enfance	7	-0.572797	easy	2.784901	0.714286	0.285714	2.315395	0.142857
répression	10	-0.574168	easy	2.789378	0.800000	0.200000	2.176800	0.100000
atlantique	10	-0.574170	easy	2.847973	0.800000	0.200000	2.048611	0.100000
remplacer	9	-0.576891	easy	2.781623	0.777778	0.222222	2.222720	0.111111
provisoire	10	-0.577121	easy	2.833557	0.700000	0.300000	2.497559	0.100000
propre	6	-0.577331	easy	2.838864	0.666667	0.333333	2.261263	0.166667
intégration	11	-0.578061	easy	2.934680	0.727273	0.272727	2.209746	0.090909
acceptation	11	-0.578172	easy	2.784728	0.727273	0.272727	2.537632	0.090909
débarrasser	11	-0.578713	easy	2.894487	0.636364	0.363636	2.680065	0.090909
surtout	7	-0.579571	easy	2.739687	0.714286	0.285714	2.404542	0.142857
psoriasis	9	-0.579701	easy	2.717440	0.666667	0.333333	2.827596	0.111111
intérieur	9	-0.580260	easy	2.745430	0.777778	0.222222	2.297041	0.111111
cession	7	-0.580748	easy	2.637093	0.857143	0.142857	2.024908	0.142857
automatique	11	-0.583626	easy	2.920218	0.727273	0.272727	2.233361	0.090909
constater	9	-0.583870	easy	2.649421	0.888889	0.111111	2.033356	0.111111
appeler	7	-0.585097	easy	2.722727	0.714286	0.285714	2.433678	0.142857
adaptation	10	-0.585361	easy	2.795718	0.700000	0.300000	2.568458	0.100000
transport	9	-0.585981	easy	2.747850	0.777778	0.222222	2.283499	0.111111
attitude	8	-0.586778	easy	2.672188	0.750000	0.250000	2.488973	0.125000
supporters	10	-0.586930	easy	2.772421	0.700000	0.300000	2.617161	0.100000
inspirant	9	-0.588981	easy	2.725666	0.777778	0.222222	2.327705	0.111111
montrer	7	-0.589651	easy	2.702912	0.857143	0.142857	1.868081	0.142857
artistique	10	-0.589754	easy	2.813076	0.800000	0.200000	2.102484	0.100000
tendre	6	-0.590607	easy	2.528880	0.833333	0.166667	2.217487	0.166667
salaire	7	-0.590826	easy	2.557755	0.857143	0.142857	2.183942	0.142857
introduire	10	-0.591190	easy	2.685340	0.800000	0.200000	2.379858	0.100000
participer	10	-0.591244	easy	2.803447	0.700000	0.300000	2.543068	0.100000
portrait	8	-0.591899	easy	2.768811	0.750000	0.250000	2.270209	0.125000
prescription	12	-0.592639	easy	2.789642	0.750000	0.250000	2.451659	0.083333
alliance	8	-0.592870	easy	2.699015	0.750000	0.250000	2.421499	0.125000
espérer	7	-0.593961	easy	2.741916	0.714286	0.285714	2.378916	0.142857
garantir	8	-0.594205	easy	2.849461	0.750000	0.250000	2.090449	0.125000
statut	6	-0.596414	easy	2.677075	0.666667	0.333333	2.587688	0.166667
estimer	7	-0.597010	easy	2.564154	0.857143	0.142857	2.161027	0.142857
inspection	10	-0.597955	easy	2.735572	0.800000	0.200000	2.260212	0.100000
électricité	11	-0.598131	easy	2.965290	0.636364	0.363636	2.497174	0.090909
gouvernement	12	-0.598395	easy	2.856791	0.750000	0.250000	2.296458	0.083333
pression	8	-0.600232	easy	2.663030	0.875000	0.125000	1.962528	0.125000
beurre	6	-0.600290	easy	2.761552	0.666667	0.333333	2.397290	0.166667
aménagement	11	-0.600399	easy	2.948294	0.636364	0.363636	2.531087	0.090909
retour	6	-0.600506	easy	2.607979	0.833333	0.166667	2.030172	0.166667
instrument	10	-0.600871	easy	2.689421	0.800000	0.200000	2.356973	0.100000
priori	6	-0.601102	easy	2.809911	0.666667	0.333333	2.290327	0.166667
prenant	7	-0.603968	easy	2.666649	0.857143	0.142857	1.926768	0.142857
dépendance	10	-0.604174	easy	2.908679	0.700000	0.300000	2.294209	0.100000
authentique	11	-0.604294	easy	2.936037	0.727273	0.272727	2.168952	0.090909
remise	6	-0.604327	easy	2.546329	0.833333	0.166667	2.159533	0.166667
compression	11	-0.605520	easy	2.811404	0.818182	0.181818	2.056508	0.090909
disparition	11	-0.605562	easy	2.780982	0.818182	0.181818	2.123001	0.090909
sourire	7	-0.607318	easy	2.595061	0.857143	0.142857	2.078550	0.142857
souscrire	9	-0.608203	easy	2.667473	0.777778	0.222222	2.427296	0.111111
prestation	10	-0.610943	easy	2.667565	0.900000	0.100000	1.968598	0.100000
irlandais	9	-0.611814	easy	2.724063	0.777778	0.222222	2.298289	0.111111
panneau	7	-0.612719	easy	2.691743	0.714286	0.285714	2.461632	0.142857
présentation	12	-0.612906	easy	2.773125	0.833333	0.166667	2.107182	0.083333
adaptateur	10	-0.613001	easy	2.737084	0.700000	0.300000	2.656876	0.100000
tradition	9	-0.613468	easy	2.732135	0.777778	0.222222	2.278245	0.111111
penser	6	-0.613487	easy	2.544068	0.833333	0.166667	2.151271	0.166667
escale	6	-0.613589	easy	2.547433	0.833333	0.166667	2.143763	0.166667
contemporain	12	-0.615445	easy	2.811015	0.833333	0.166667	2.020632	0.083333
exercer	7	-0.616101	easy	2.834873	0.571429	0.428571	2.746012	0.142857
identité	8	-0.616366	easy	2.805971	0.750000	0.250000	2.153639	0.125000
température	11	-0.616422	easy	2.818192	0.727273	0.272727	2.409271	0.090909
semaine	7	-0.618331	easy	2.553374	0.857143	0.142857	2.153868	0.142857
préparation	11	-0.618881	easy	2.922602	0.727273	0.272727	2.177312	0.090909
primaire	8	-0.619051	easy	2.764407	0.750000	0.250000	2.240694	0.125000
estime	6	-0.619109	easy	2.550139	0.833333	0.166667	2.129884	0.166667
civilisation	12	-0.619456	easy	2.850011	0.750000	0.250000	2.280925	0.083333
emporter	8	-0.619963	easy	2.712825	0.750000	0.250000	2.352225	0.125000
auparavant	10	-0.619972	easy	2.886231	0.700000	0.300000	2.320540	0.100000
indépendant	11	-0.620309	easy	2.891504	0.727273	0.272727	2.243283	0.090909
adversaire	10	-0.620337	easy	2.699857	0.700000	0.300000	2.727739	0.100000
nouvelle	8	-0.621134	easy	2.792107	0.750000	0.250000	2.177092	0.125000
contraste	9	-0.621174	easy	2.649421	0.888889	0.111111	1.979569	0.111111
allemand	8	-0.626576	easy	2.808684	0.750000	0.250000	2.132981	0.125000
doudou	6	-0.627061	easy	2.999166	0.500000	0.500000	2.541644	0.166667
imaginaire	10	-0.627146	easy	2.822774	0.700000	0.300000	2.449020	0.100000
impression	10	-0.627751	easy	2.746238	0.800000	0.200000	2.193918	0.100000
préserver	9	-0.627863	easy	2.888334	0.666667	0.333333	2.384294	0.111111
raconter	8	-0.628018	easy	2.658474	0.875000	0.125000	1.932430	0.125000
similaire	9	-0.629485	easy	2.679290	0.777778	0.222222	2.370759	0.111111
surprise	8	-0.630389	easy	2.674212	0.750000	0.250000	2.421663	0.125000
perspective	11	-0.630892	easy	2.799390	0.727273	0.272727	2.429539	0.090909
portefeuille	12	-0.631218	easy	2.775360	0.750000	0.250000	2.427277	0.083333
position	8	-0.631463	easy	2.782332	0.750000	0.250000	2.183584	0.125000
fortement	9	-0.631654	easy	2.809633	0.777778	0.222222	2.082483	0.111111
composition	11	-0.632414	easy	2.898170	0.727273	0.272727	2.211247	0.090909
artiste	7	-0.632725	easy	2.531596	0.857143	0.142857	2.180756	0.142857
lingerie	8	-0.633080	easy	2.725451	0.750000	0.250000	2.305690	0.125000
accessible	10	-0.633098	easy	2.820466	0.700000	0.300000	2.445488	0.100000
neutre	6	-0.633239	easy	2.468168	0.833333	0.166667	2.288836	0.166667
colonne	7	-0.633254	easy	2.732754	0.714286	0.285714	2.342304	0.142857
activation	10	-0.633965	easy	2.868942	0.700000	0.300000	2.338187	0.100000
nécessaire	10	-0.634623	easy	2.678137	0.800000	0.200000	2.332993	0.100000
bienvenue	9	-0.636728	easy	2.815613	0.666667	0.333333	2.530601	0.111111
atteindre	9	-0.637186	easy	2.562472	0.777778	0.222222	2.615213	0.111111
derrière	8	-0.637381	easy	2.957812	0.625000	0.375000	2.318240	0.125000
ensuite	7	-0.637411	easy	2.478489	0.857143	0.142857	2.290181	0.142857
abandonner	10	-0.637626	easy	2.828484	0.700000	0.300000	2.421418	0.100000
silence	7	-0.639223	easy	2.570903	0.857143	0.142857	2.085397	0.142857
container	9	-0.640050	easy	2.657180	0.888889	0.111111	1.935377	0.111111
batterie	8	-0.641015	easy	2.696185	0.750000	0.250000	2.358273	0.125000
triste	6	-0.641093	easy	2.522972	0.833333	0.166667	2.157619	0.166667
atelier	7	-0.641880	easy	2.485234	0.857143	0.142857	2.268980	0.142857
laisser	7	-0.641971	easy	2.553582	0.857143	0.142857	2.119326	0.142857
circulaire	10	-0.642015	easy	2.753662	0.700000	0.300000	2.578775	0.100000
dimension	9	-0.644186	easy	2.745828	0.777778	0.222222	2.203998	0.111111
honoraires	10	-0.644845	easy	2.777916	0.800000	0.200000	2.099970	0.100000
registre	8	-0.645535	easy	2.680006	0.750000	0.250000	2.387152	0.125000
regroupement	12	-0.646224	easy	2.799990	0.750000	0.250000	2.351758	0.083333
résister	8	-0.647830	easy	2.701301	0.750000	0.250000	2.337254	0.125000
contact	7	-0.648638	easy	2.853054	0.714286	0.285714	2.056947	0.142857
traite	6	-0.649037	easy	2.527840	0.833333	0.166667	2.135515	0.166667
importation	11	-0.649506	easy	2.830076	0.727273	0.272727	2.335570	0.090909
orchestre	9	-0.649890	easy	2.778708	0.777778	0.222222	2.123843	0.111111
librairie	9	-0.649907	easy	2.791979	0.666667	0.333333	2.563303	0.111111
imprimer	8	-0.652422	easy	2.881942	0.625000	0.375000	2.462532	0.125000
ordinaire	9	-0.654603	easy	2.650442	0.777778	0.222222	2.397651	0.111111
dénomination	12	-0.655143	easy	2.905482	0.666667	0.333333	2.459503	0.083333
navette	7	-0.655370	easy	2.665271	0.714286	0.285714	2.458047	0.142857
continuité	10	-0.655783	easy	2.888290	0.700000	0.300000	2.264401	0.100000
tiroir	6	-0.655920	easy	2.674422	0.666667	0.333333	2.507692	0.166667
traducteur	10	-0.656500	easy	2.756772	0.700000	0.300000	2.551086	0.100000
laboratoire	11	-0.656702	easy	2.793910	0.727273	0.272727	2.404314	0.090909
alternative	11	-0.656946	easy	2.678635	0.727273	0.272727	2.656147	0.090909
contraire	9	-0.658033	easy	2.655813	0.888889	0.111111	1.912440	0.111111
tournant	8	-0.658436	easy	2.702056	0.750000	0.250000	2.320311	0.125000
ravalement	10	-0.661445	easy	2.768298	0.800000	0.200000	2.097076	0.100000
pourpre	7	-0.662862	easy	2.849264	0.714286	0.285714	2.044730	0.142857
calendrier	10	-0.663954	easy	2.659795	0.800000	0.200000	2.330827	0.100000
maritime	8	-0.666337	easy	2.772213	0.750000	0.250000	2.155437	0.125000
serveur	7	-0.667047	easy	2.690441	0.714286	0.285714	2.386148	0.142857
tension	7	-0.667588	easy	2.564211	0.857143	0.142857	2.059139	0.142857
encourager	10	-0.668859	easy	2.783343	0.800000	0.200000	2.053473	0.100000
veiller	7	-0.669133	easy	2.748217	0.714286	0.285714	2.256745	0.142857
propriétaire	12	-0.669194	easy	2.845518	0.666667	0.333333	2.570426	0.083333
rangement	9	-0.670337	easy	2.781245	0.777778	0.222222	2.088811	0.111111
sensible	8	-0.671214	easy	2.713309	0.750000	0.250000	2.277268	0.125000
efficacement	12	-0.671220	easy	2.941179	0.666667	0.333333	2.358228	0.083333
mention	7	-0.672322	easy	2.702709	0.857143	0.142857	1.749324	0.142857
laisse	6	-0.672527	easy	2.537806	0.833333	0.166667	2.079844	0.166667
surement	8	-0.674328	easy	2.610845	0.875000	0.125000	1.969853	0.125000
obtention	9	-0.674449	easy	2.813339	0.666667	0.333333	2.481186	0.111111
national	8	-0.676738	easy	2.693160	0.750000	0.250000	2.313384	0.125000
finalement	10	-0.677445	easy	2.797784	0.800000	0.200000	2.009500	0.100000
détention	9	-0.678958	easy	2.809298	0.777778	0.222222	2.015008	0.111111
perdre	6	-0.679647	easy	2.662319	0.666667	0.333333	2.499959	0.166667
vitrier	7	-0.680049	easy	2.764101	0.714286	0.285714	2.206256	0.142857
entraide	8	-0.681606	easy	2.548894	0.875000	0.125000	2.094890	0.125000
inscrire	8	-0.681641	easy	2.628328	0.750000	0.250000	2.448144	0.125000
mission	7	-0.681858	easy	2.767339	0.714286	0.285714	2.196563	0.142857
dessin	6	-0.683190	easy	2.606333	0.833333	0.166667	1.914555	0.166667
identique	9	-0.683345	easy	2.841017	0.777778	0.222222	1.939295	0.111111
inspirer	8	-0.683448	easy	2.652871	0.750000	0.250000	2.391846	0.125000
terroir	7	-0.684142	easy	2.574140	0.714286	0.285714	2.615927	0.142857
répartition	11	-0.685678	easy	2.853351	0.727273	0.272727	2.232497	0.090909
militaire	9	-0.687160	easy	2.692287	0.777778	0.222222	2.259166	0.111111
personnel	9	-0.687686	easy	2.630759	0.777778	0.222222	2.393010	0.111111
encore	6	-0.689172	easy	2.553972	0.833333	0.166667	2.020478	0.166667
rotation	8	-0.689411	easy	2.686082	0.750000	0.250000	2.310594	0.125000
répertoire	10	-0.690746	easy	2.740305	0.700000	0.300000	2.537734	0.100000
professeur	10	-0.690807	easy	2.791253	0.700000	0.300000	2.426187	0.100000
poisson	7	-0.691252	easy	2.786738	0.714286	0.285714	2.140581	0.142857
citation	8	-0.691457	easy	2.744091	0.750000	0.250000	2.180739	0.125000
responsable	11	-0.694640	easy	2.781588	0.818182	0.181818	1.993236	0.090909
meilleur	8	-0.694899	easy	2.689932	0.750000	0.250000	2.294260	0.125000
richesse	8	-0.696194	easy	2.758473	0.750000	0.250000	2.142448	0.125000
originaire	10	-0.696257	easy	2.757891	0.700000	0.300000	2.491313	0.100000
directeur	9	-0.696389	easy	2.666095	0.777778	0.222222	2.303157	0.111111
temporaire	10	-0.697303	easy	2.692046	0.800000	0.200000	2.212186	0.100000
commentaire	11	-0.699595	easy	2.750913	0.818182	0.181818	2.053200	0.090909
consultation	12	-0.699933	easy	2.766368	0.750000	0.250000	2.347870	0.083333
grandement	10	-0.700260	easy	2.830714	0.800000	0.200000	1.904564	0.100000
revenir	7	-0.700350	easy	2.666051	0.714286	0.285714	2.391486	0.142857
progression	11	-0.700903	easy	2.829884	0.727273	0.272727	2.261882	0.090909
veille	6	-0.701039	easy	2.764879	0.666667	0.333333	2.244746	0.166667
mandataire	10	-0.701070	easy	2.712273	0.800000	0.200000	2.162506	0.100000
ensemble	8	-0.701088	easy	2.750021	0.750000	0.250000	2.153880	0.125000
relance	7	-0.701444	easy	2.577036	0.857143	0.142857	1.982266	0.142857
conserver	9	-0.701834	easy	2.742173	0.777778	0.222222	2.128873	0.111111
fonctionnel	11	-0.702870	easy	2.861834	0.727273	0.272727	2.189149	0.090909
soumettre	9	-0.703673	easy	2.634135	0.777778	0.222222	2.362572	0.111111
étiquette	9	-0.704327	easy	2.920184	0.666667	0.333333	2.204366	0.111111
consacrer	9	-0.704780	easy	2.715391	0.777778	0.222222	2.183217	0.111111
seconde	7	-0.705832	easy	2.643666	0.857143	0.142857	1.830174	0.142857
talent	6	-0.706866	easy	2.581133	0.833333	0.166667	1.935546	0.166667
architecte	10	-0.708136	easy	2.817276	0.700000	0.300000	2.344271	0.100000
isolation	9	-0.708923	easy	2.699993	0.777778	0.222222	2.210927	0.111111
excellent	9	-0.709135	easy	2.862581	0.666667	0.333333	2.323451	0.111111
cependant	9	-0.709206	easy	2.726740	0.777778	0.222222	2.152008	0.111111
notion	6	-0.710252	easy	2.707752	0.666667	0.333333	2.356438	0.166667
concassage	10	-0.710454	easy	2.864585	0.700000	0.300000	2.237431	0.100000
valorisation	12	-0.710530	easy	2.807073	0.750000	0.250000	2.243543	0.083333
conclusion	10	-0.710992	easy	2.855856	0.700000	0.300000	2.255752	0.100000
parfaitement	12	-0.713207	easy	2.813504	0.750000	0.250000	2.225614	0.083333
cerise	6	-0.713281	easy	2.507007	0.833333	0.166667	2.088458	0.166667
instruction	11	-0.713296	easy	2.740361	0.727273	0.272727	2.439861	0.090909
discussion	10	-0.716586	easy	2.787718	0.700000	0.300000	2.396751	0.100000
concours	8	-0.718799	easy	2.871220	0.750000	0.250000	1.863198	0.125000
fantaisie	9	-0.721902	easy	2.740552	0.777778	0.222222	2.103484	0.111111
fournisseur	11	-0.722019	easy	2.788772	0.727273	0.272727	2.321375	0.090909
pantalon	8	-0.723212	easy	2.799349	0.750000	0.250000	2.014067	0.125000
conférencier	12	-0.724747	easy	2.906739	0.666667	0.333333	2.356395	0.083333
incident	8	-0.724805	easy	2.722949	0.750000	0.250000	2.178907	0.125000
corporation	11	-0.724907	easy	2.822493	0.727273	0.272727	2.243442	0.090909
classement	10	-0.726687	easy	2.669400	0.800000	0.200000	2.219362	0.100000
distributeur	12	-0.729148	easy	2.830298	0.666667	0.333333	2.517277	0.083333
littérature	11	-0.729437	easy	2.752848	0.727273	0.272727	2.389269	0.090909
certes	6	-0.729452	easy	2.513104	0.833333	0.166667	2.051805	0.166667
partition	9	-0.730489	easy	2.755257	0.777778	0.222222	2.058933	0.111111
enlever	7	-0.731195	easy	2.611470	0.714286	0.285714	2.466415	0.142857
opinion	7	-0.732221	easy	2.813424	0.571429	0.428571	2.625508	0.142857
ventre	6	-0.734845	easy	2.675116	0.833333	0.166667	1.689601	0.166667
parcelle	8	-0.734967	easy	2.725590	0.750000	0.250000	2.158479	0.125000
ingénierie	10	-0.737686	easy	2.809801	0.600000	0.400000	2.739683	0.100000
refaire	7	-0.740851	easy	2.688076	0.714286	0.285714	2.284905	0.142857
titulaire	9	-0.742353	easy	2.628356	0.777778	0.222222	2.319446	0.111111
surveiller	10	-0.742457	easy	2.735156	0.700000	0.300000	2.474437	0.100000
message	7	-0.743502	easy	2.785576	0.714286	0.285714	2.067785	0.142857
courrier	8	-0.744201	easy	2.693404	0.750000	0.250000	2.215577	0.125000
centrale	8	-0.744320	easy	2.588794	0.875000	0.125000	1.917176	0.125000
apparition	10	-0.744736	easy	2.819359	0.700000	0.300000	2.286942	0.100000
présenter	9	-0.746390	easy	2.725007	0.777778	0.222222	2.102183	0.111111
vaccination	11	-0.747415	easy	2.906051	0.636364	0.363636	2.411523	0.090909
commenter	9	-0.749656	easy	2.782464	0.777778	0.222222	1.971776	0.111111
anneau	6	-0.751020	easy	2.559695	0.666667	0.333333	2.621556	0.166667
réserver	8	-0.753051	easy	2.813871	0.625000	0.375000	2.466354	0.125000
immense	7	-0.755101	easy	2.687700	0.714286	0.285714	2.265181	0.142857
minimaliste	11	-0.755463	easy	2.756422	0.727273	0.272727	2.343927	0.090909
doudoune	8	-0.755858	easy	2.826784	0.625000	0.375000	2.434059	0.125000
annoncer	8	-0.759218	easy	2.658693	0.750000	0.250000	2.269861	0.125000
assurance	9	-0.760010	easy	2.637980	0.777778	0.222222	2.272931	0.111111
suppression	11	-0.761773	easy	2.750370	0.727273	0.272727	2.348067	0.090909
teneur	6	-0.762508	easy	2.468168	0.833333	0.166667	2.102448	0.166667
commissaire	11	-0.762922	easy	2.792042	0.727273	0.272727	2.255246	0.090909
procureur	9	-0.763034	easy	2.812045	0.666667	0.333333	2.356291	0.111111
notamment	9	-0.763106	easy	2.784723	0.666667	0.333333	2.415957	0.111111
succession	10	-0.764186	easy	2.721314	0.700000	0.300000	2.473388	0.100000
ordonnance	10	-0.765090	easy	2.735538	0.700000	0.300000	2.440968	0.100000
fonctionner	11	-0.765351	easy	2.835131	0.727273	0.272727	2.157477	0.090909
partant	7	-0.765704	easy	2.757388	0.714286	0.285714	2.097438	0.142857
pierre	6	-0.766958	easy	2.555416	0.666667	0.333333	2.607936	0.166667
raccordement	12	-0.767661	easy	2.776148	0.750000	0.250000	2.228822	0.083333
percer	6	-0.768037	easy	2.664278	0.666667	0.333333	2.368227	0.166667
inauguration	12	-0.768066	easy	2.839645	0.666667	0.333333	2.440714	0.083333
cercle	6	-0.768959	easy	2.680509	0.666667	0.333333	2.331389	0.166667
mercure	7	-0.769266	easy	2.705274	0.714286	0.285714	2.206312	0.142857
alerte	6	-0.771134	easy	2.460353	0.833333	0.166667	2.107107	0.166667
science	7	-0.774125	easy	2.620291	0.714286	0.285714	2.385221	0.142857
traverse	8	-0.774499	easy	2.646984	0.750000	0.250000	2.273443	0.125000
enseignant	10	-0.774539	easy	2.670854	0.700000	0.300000	2.568850	0.100000
contacter	9	-0.774777	easy	2.730927	0.777778	0.222222	2.048301	0.111111
